genre,publisher,percentage_of_total_sales
Fighting,Electro Brain,0.01471280602636535
Fighting,PQube,0.01471280602636535
Fighting,Yuke's,0.01471280602636535
Fighting,Playmore,0.01177024482109228
Fighting,Soedesco,0.01177024482109228
Fighting,SouthPeak Games,0.01177024482109228
Fighting,AQ Interactive,0.00882768361581921
Fighting,Broccoli,0.00882768361581921
Fighting,Destineer,0.00882768361581921
Fighting,ESP,0.00882768361581921
Fighting,G.Rev,0.00882768361581921
Fighting,Tryfirst,0.00882768361581921
Fighting,Yeti,0.00882768361581921
Fighting,Mediascape,0.00588512241054614
Fighting,Metro 3D,0.00588512241054614
Fighting,Sunrise Interactive,0.00588512241054614
Fighting,Graffiti,0.00294256120527307
Fighting,"H2 Interactive Co., Ltd.",0.00294256120527307
Fighting,Taito,0.00294256120527307
MMO,Bethesda Softworks,54.7798066595059
MMO,Square Enix,35.5531686358754
MMO,Sony Online Entertainment,7.9484425349087
MMO,Carbine Studios,1.7185821697099892
Music,Ubisoft,66.6280193236715
Music,Activision,6.434782608695652
Music,Microsoft,5.545893719806763
Music,Namco Bandai Games,3.632850241545894
Music,Nintendo,3.227053140096618
Music,Sega,2.9565217391304346
Music,Harmonix Music Systems,2.5507246376811588
Music,Microsoft Game Studios,1.3333333333333335
Music,Atlus,1.2753623188405798
Music,Square Enix,1.1014492753623186
Music,Sony Computer Entertainment,0.6183574879227053
Music,Majesco Entertainment,0.5797101449275363
Music,Disney Interactive Studios,0.5603864734299518
Music,Broccoli,0.5217391304347827
Music,Sony Interactive Entertainment,0.5217391304347827
Music,Nordic Games,0.4830917874396135
Music,GameMill Entertainment,0.34782608695652173
Music,Ravenscourt,0.3285024154589372
Music,Takara Tomy,0.25120772946859904
Music,Kadokawa Games,0.2318840579710145
Music,Sony Computer Entertainment Europe,0.17391304347826086
Music,Marvelous Entertainment,0.15458937198067632
Music,PM Studios,0.11594202898550725
Music,Xseed Games,0.09661835748792272
Music,Level 5,0.07729468599033816
Music,Asgard,0.057971014492753624
Music,Bandai Namco Entertainment,0.057971014492753624
Music,Koch Media,0.057971014492753624
Music,THQ Nordic,0.057971014492753624
Music,imageepoch Inc.,0.01932367149758454
Party,Nintendo,48.309178743961354
Party,Activision,15.619967793880837
Party,Sony Interactive Entertainment,10.466988727858293
Party,Sony Computer Entertainment,8.212560386473431
Party,2K Games,5.958132045088567
Party,Ubisoft,2.898550724637681
Party,Namco Bandai,2.4154589371980677
Party,Warner Bros. Interactive Entertainment,2.0933977455716586
Party,2K Play,1.4492753623188406
Party,Microsoft Game Studios,1.4492753623188406
Party,Planet Entertainment,0.966183574879227
Party,Wired Productions,0.1610305958132045
Party,Joindots,0.0
Platform,Activision,15.94726282602465
Platform,THQ,12.633992548008024
Platform,Sony Computer Entertainment,11.19231871596446
Platform,Sega,7.778733161364289
Platform,Nintendo,6.027515047291488
Platform,Ubisoft,5.259386643737461
Platform,Capcom,4.5485812553740335
Platform,Electronic Arts,4.0040126110633425
Platform,Konami,3.9581541989108633
Platform,Vivendi Games,2.94353683003726
Platform,Universal Interactive,2.3215821152192606
Platform,Disney Interactive Studios,1.7942103754657497
Platform,VU Games,1.5591860131842936
Platform,Atari,1.5190599025508742
Platform,Ultra Games,1.1951848667239897
Platform,Namco,1.0834049871023215
Platform,Midway Games,0.8799082831756951
Platform,TDK Mediactive,0.8770421324161651
Platform,Hudson Soft,0.8283175695041559
Platform,Buena Vista,0.7451991974777874
Platform,2K Play,0.7366007451991976
Platform,GT Interactive,0.7280022929206077
Platform,D3 Publisher,0.7222699914015478
Platform,Coleco,0.6964746345657781
Platform,Sierra Entertainment,0.6764115792490686
Platform,Virgin Interactive,0.5331040412725709
Platform,Warner Bros. Interactive Entertainment,0.48724562912009173
Platform,Warner Bros. Interactive,0.48437947836056183
Platform,Microsoft Game Studios,0.4585841215247923
Platform,Eidos Interactive,0.4499856692462024
Platform,Namco Bandai Games,0.35826884494124395
Platform,GameMill Entertainment,0.34393809114359425
Platform,Sony Interactive Entertainment,0.3410719403840642
Platform,Majesco,0.3382057896245343
Platform,Crystal Dynamics,0.3095442820292348
Platform,Infogrames,0.30667813126970483
Platform,BAM! Entertainment,0.2808827744339353
Platform,Sony Computer Entertainment America,0.2636858698767555
Platform,Hasbro Interactive,0.2608197191172256
Platform,Brash Entertainment,0.2407566638005159
Platform,Microsoft Studios,0.2292920607623961
Platform,Rare,0.2206936084838063
Platform,Gotham Games,0.2178274577242763
Platform,Microsoft,0.20922900544568646
Platform,505 Games,0.17196904557179707
Platform,Acclaim Entertainment,0.17196904557179707
Platform,NewKidCo,0.16910289481226715
Platform,Parker Bros.,0.1547721410146174
Platform,Bandai,0.1461736887360275
Platform,Crave Entertainment,0.12324448265978792
Platform,Global Star Software,0.12037833190025796
Platform,NIS America,0.117512181140728
Platform,Jack of All Games,0.11464603038119807
Platform,Interplay,0.09171682430495845
Platform,Team17 Software,0.0831183720263686
Platform,Outright Games,0.06878761822871884
Platform,Accolade,0.06878761822871883
Platform,Nicalis,0.06592146746918888
Platform,Xseed Games,0.06592146746918888
Platform,Epoch,0.06018916595012898
Platform,Capcom Entertainment,0.05159071367153913
Platform,System 3,0.05159071367153912
Platform,Deep Silver,0.045858412152479225
Platform,Kemco,0.045858412152479225
Platform,Namco Bandai,0.045858412152479225
Platform,Sunsoft,0.045858412152479225
Platform,WayForward Technologies,0.045858412152479225
Platform,Aksys Games,0.040126110633419323
Platform,Codemasters,0.04012611063341932
Platform,3DO,0.037259959873889366
Platform,DSI Games,0.037259959873889366
Platform,UFO Interactive,0.037259959873889366
Platform,Conspiracy Entertainment,0.034393809114359415
Platform,Rockstar Games,0.034393809114359415
Platform,Game Factory,0.028661507595299517
Platform,Soedesco,0.028661507595299517
Platform,Sold Out,0.028661507595299517
Platform,DotEmu,0.02579535683576956
Platform,DreamCatcher Interactive,0.022929206076239612
Platform,Hip Interactive,0.022929206076239612
Platform,Playmates,0.022929206076239612
Platform,THQ Nordic,0.022929206076239612
Platform,Titus,0.022929206076239612
Platform,Asylum Entertainment,0.020063055316709662
Platform,Microids,0.020063055316709662
Platform,Polykid,0.020063055316709662
Platform,LEGO Media,0.017196904557179708
Platform,Maximum Games,0.017196904557179708
Platform,O-Games,0.017196904557179708
Platform,System 3 Arcade Software,0.017196904557179708
Platform,Tecmo,0.017196904557179708
Platform,Bandai Namco Entertainment,0.014330753797649759
Platform,Eidos Interactive Ltd,0.014330753797649759
Platform,Mumbo Jumbo,0.014330753797649759
Platform,Natsume,0.014330753797649759
Platform,U.S. Gold,0.014330753797649759
Platform,Working Designs,0.014330753797649759
Platform,Banpresto,0.011464603038119806
Platform,Cygames,0.011464603038119806
Platform,Encore,0.011464603038119806
Platform,Frozenbyte,0.011464603038119806
Platform,Badland Studio,0.008598452278589854
Platform,FDG Entertainment,0.008598452278589854
Platform,Ignition Entertainment,0.008598452278589854
Platform,Leadman Games,0.008598452278589854
Platform,Mud Duck Productions,0.008598452278589854
Platform,Psygnosis,0.008598452278589854
Platform,Rising Star Games,0.008598452278589854
Platform,Valcon Games,0.008598452278589854
Platform,Agetec,0.005732301519059903
Platform,Atlus,0.005732301519059903
Platform,Nighthawk Interactive,0.005732301519059903
Platform,Rising Star,0.005732301519059903
Platform,Storm City Games,0.005732301519059903
Platform,GameMill,0.0028661507595299516
Platform,Konami Digital Entertainment,0.0028661507595299516
Platform,Merge Games,0.0028661507595299516
Platform,Nippon Ichi Software,0.0028661507595299516
Platform,Nobilis,0.0028661507595299516
Platform,Rain Games,0.0028661507595299516
Platform,Team Meat,0.0028661507595299516
Platform,Blast! Entertainment Ltd,0.0
Platform,Destineer,0.0
Platform,Fox Interactive,0.0
Platform,Idea Factory,0.0
Platform,Metro 3D,0.0
Platform,Oxygen Interactive,0.0
Platform,Telegames,0.0
Platform,Tryfirst,0.0
Puzzle,Nintendo,13.224450963291842
Puzzle,THQ,6.691508760802346
Puzzle,Namco,6.255450725442004
Puzzle,Atari,5.541901213034171
Puzzle,Hudson Soft,4.241655434868786
Puzzle,Majesco,4.154443827796718
Puzzle,Sega,3.908665662411797
Puzzle,Warner Bros. Interactive,3.3061127408229605
Puzzle,Activision,3.163402838341394
Puzzle,Ubisoft,2.7669864425592645
Puzzle,Sony Computer Entertainment,2.6639181796559104
Puzzle,Midway Games,2.4022833584397048
Puzzle,Jaleco,1.9503686672480776
Puzzle,Compile,1.9265836835011496
Puzzle,Disney Interactive Studios,1.7759454531039407
Puzzle,D3 Publisher,1.625307222706731
Puzzle,Banpresto,1.5618805993815905
Puzzle,Hasbro Interactive,1.553952271465948
Puzzle,Atlus,1.3081741060810275
Puzzle,Storm City Games,1.2209624990089591
Puzzle,Zoo Digital Publishing,1.165464203599461
Puzzle,Mumbo Jumbo,1.1099659081899629
Puzzle,PopCap Games,1.07032426861175
Puzzle,Crave Entertainment,1.0544676127804646
Puzzle,Namco Bandai,1.030682629033537
Puzzle,Scholastic Inc.,0.9910409894553239
Puzzle,Eidos Interactive,0.9672560057083961
Puzzle,Warner Bros. Interactive Entertainment,0.9672560057083961
Puzzle,Capcom,0.951399349877111
Puzzle,Empire Interactive,0.951399349877111
Puzzle,Acclaim Entertainment,0.8959010544676129
Puzzle,Broderbund,0.8721160707206851
Puzzle,Konami,0.8324744311424721
Puzzle,Electronic Arts,0.8245461032268295
Puzzle,Destineer,0.776976135732974
Puzzle,Konami Digital Entertainment,0.7611194799016887
Puzzle,Ignition Entertainment,0.6897645286609055
Puzzle,Level 5,0.6897645286609055
Puzzle,Natsume,0.6580512169983351
Puzzle,"Destination Software, Inc",0.5946245936731944
Puzzle,O-Games,0.5470546261793389
Puzzle,UFO Interactive,0.5153413145167685
Puzzle,Mattel Interactive,0.46777134702291284
Puzzle,Parker Bros.,0.45984301910727027
Puzzle,Game Factory,0.41227305161341476
Puzzle,Rooster Teeth Games,0.4043447236977722
Puzzle,Square Enix,0.4043447236977722
Puzzle,Aksys Games,0.31713311662570365
Puzzle,Zoo Games,0.31713311662570365
Puzzle,GameMill,0.2854198049631333
Puzzle,Avanquest,0.2616348212162055
Puzzle,City Interactive,0.2616348212162055
Puzzle,BPS,0.25370649330056294
Puzzle,DreamCatcher Interactive,0.25370649330056294
Puzzle,GungHo Online Entertainment,0.25370649330056294
Puzzle,Namco Bandai Games,0.2457781653849203
Puzzle,Buena Vista,0.23784983746927774
Puzzle,Agetec,0.21406485372234998
Puzzle,Mindscape,0.20613652580670738
Puzzle,Sony Interactive Entertainment,0.1982081978910648
Puzzle,Take-Two Interactive,0.1982081978910648
Puzzle,Deep Silver,0.1823515420597796
Puzzle,GSP,0.17442321414413703
Puzzle,ValuSoft,0.16649488622849443
Puzzle,Sears,0.1664948862284944
Puzzle,Nighthawk Interactive,0.15856655831285182
Puzzle,Hudson Entertainment,0.15063823039720925
Puzzle,Codemasters,0.13478157456592404
Puzzle,DSI Games,0.12685324665028147
Puzzle,PlayV,0.12685324665028147
Puzzle,Conspiracy Entertainment,0.11099659081899628
Puzzle,Focus Home Interactive,0.11099659081899628
Puzzle,Telegames,0.11099659081899628
Puzzle,Psygnosis,0.10306826290335369
Puzzle,Rising Star Games,0.10306826290335369
Puzzle,SouthPeak Interactive,0.10306826290335369
Puzzle,Nippon Columbia,0.09513993498771109
Puzzle,Vatical Entertainment,0.09513993498771109
Puzzle,3DO,0.08721160707206851
Puzzle,Rising Star,0.08721160707206851
Puzzle,Xseed Games,0.08721160707206851
