genre,publisher,total_count,percentage_of_total_count
Sports,GT Interactive,14,0.26420079260237783
Sports,Maximum Games,14,0.26420079260237783
Sports,3DO,13,0.24532930741649367
Sports,989 Studios,13,0.24532930741649367
Sports,ASCII Entertainment,13,0.24532930741649367
Sports,Conspiracy Entertainment,13,0.24532930741649367
Sports,LJN,13,0.24532930741649367
Sports,Mastiff,13,0.24532930741649367
Sports,Mattel Electronics,13,0.24532930741649367
Sports,Microsoft Game Studios,13,0.24532930741649367
Sports,Phoenix Games,13,0.24532930741649367
Sports,SouthPeak Interactive,13,0.24532930741649367
Sports,XS Games,13,0.24532930741649367
Sports,DTP Entertainment,12,0.22645782223060956
Sports,Imagineer,12,0.22645782223060956
Sports,Koch Media,12,0.22645782223060956
Sports,NEC,12,0.22645782223060956
Sports,O-Games,12,0.22645782223060956
Sports,Oxygen Interactive,12,0.22645782223060956
Sports,Sony Computer Entertainment America,12,0.22645782223060956
Sports,Zoo Digital Publishing,12,0.22645782223060956
Sports,Atlus,11,0.20758633704472543
Sports,MLB.com,11,0.20758633704472543
Sports,Midas Interactive Entertainment,11,0.20758633704472543
Sports,Zoo Games,11,0.20758633704472543
Sports,Human Entertainment,10,0.1887148518588413
Sports,Naxat Soft,10,0.1887148518588413
Sports,Out of the Park Developments,10,0.1887148518588413
Sports,Sony Interactive Entertainment,10,0.1887148518588413
Sports,T&E Soft,10,0.1887148518588413
Sports,ASC Games,9,0.16984336667295716
Sports,Data East,9,0.16984336667295716
Sports,Dinamic Multimedia,9,0.16984336667295716
Sports,INTV Corporation,9,0.16984336667295716
Sports,Interplay,9,0.16984336667295716
Sports,Malibu Games,9,0.16984336667295716
Sports,Starfish,9,0.16984336667295716
Sports,Devolver Digital,8,0.15097188148707302
Sports,Gameloft,8,0.15097188148707302
Sports,Ghostlight,8,0.15097188148707302
Sports,Global Star Software,8,0.15097188148707302
Sports,Hot-B,8,0.15097188148707302
Sports,Mattel Interactive,8,0.15097188148707302
Sports,Sammy Corporation,8,0.15097188148707302
Sports,Tengen,8,0.15097188148707302
Sports,Aspyr,7,0.13210039630118892
Sports,Big Ant Studios,7,0.13210039630118892
Sports,Capcom,7,0.13210039630118892
Sports,DSI Games,7,0.13210039630118892
Sports,GameTek,7,0.13210039630118892
Sports,Icon Games,7,0.13210039630118892
Sports,JoWood Productions,7,0.13210039630118892
Sports,SNK Playmore,7,0.13210039630118892
Sports,Simon & Schuster Interactive,7,0.13210039630118892
Sports,Sunsoft,7,0.13210039630118892
Sports,Tonkin House,7,0.13210039630118892
Sports,Tradewest,7,0.13210039630118892
Sports,Ultra Games,7,0.13210039630118892
Sports,Victor Interactive,7,0.13210039630118892
Sports,Alternative Software,6,0.11322891111530478
Sports,Banpresto,6,0.11322891111530478
Sports,Bottom Up,6,0.11322891111530478
Sports,Electronic Arts Victor,6,0.11322891111530478
Sports,Home Entertainment Suppliers,6,0.11322891111530478
Sports,Ignition Entertainment,6,0.11322891111530478
Sports,Intellivision Productions,6,0.11322891111530478
Sports,Namco Bandai Games,6,0.11322891111530478
Sports,Success,6,0.11322891111530478
Sports,Taito,6,0.11322891111530478
Sports,Technos Japan Corporation,6,0.11322891111530478
Sports,Virgin Play,6,0.11322891111530478
Sports,Wanadoo,6,0.11322891111530478
Sports,Arc System Works,5,0.09435742592942065
Sports,Bandai Namco Entertainment,5,0.09435742592942065
Sports,Coconuts Japan,5,0.09435742592942065
Sports,D4 Enterprise,5,0.09435742592942065
Sports,DreamCatcher Interactive,5,0.09435742592942065
Sports,Enterbrain,5,0.09435742592942065
Sports,Epyx,5,0.09435742592942065
Sports,Flying Edge,5,0.09435742592942065
Sports,Rockstar Games,5,0.09435742592942065
Sports,Roll7,5,0.09435742592942065
Sports,Tasuke,5,0.09435742592942065
Sports,UFO Interactive,5,0.09435742592942065
Sports,VU Games,5,0.09435742592942065
Sports,Victory Lap Games,5,0.09435742592942065
Sports,Zen Studios,5,0.09435742592942065
Sports,American Softworks,4,0.07548594074353651
Sports,Bethesda Softworks,4,0.07548594074353651
Sports,Black Bean Games,4,0.07548594074353651
Sports,Blowfish Studios,4,0.07548594074353651
Sports,Commodore,4,0.07548594074353651
Sports,Cryo Interactive,4,0.07548594074353651
Sports,Curve Digital,4,0.07548594074353651
Sports,Hudson Entertainment,4,0.07548594074353651
Sports,J-Wing,4,0.07548594074353651
Sports,Jorudan,4,0.07548594074353651
Sports,Level 5,4,0.07548594074353651
Sports,Metalhead Software Inc.,4,0.07548594074353651
Sports,Microids,4,0.07548594074353651
Sports,Microsoft Studios,4,0.07548594074353651
Sports,Mud Duck Productions,4,0.07548594074353651
Sports,Mumbo Jumbo,4,0.07548594074353651
Sports,Nacon,4,0.07548594074353651
Sports,Nokia,4,0.07548594074353651
Sports,Outright Games,4,0.07548594074353651
Sports,PQube,4,0.07548594074353651
Sports,Psygnosis,4,0.07548594074353651
Sports,RTL,4,0.07548594074353651
Sports,Spike,4,0.07548594074353651
Sports,Team 17,4,0.07548594074353651
Sports,Telegames,4,0.07548594074353651
Sports,The Code Monkeys,4,0.07548594074353651
Sports,2K Play,3,0.05661445555765239
Sports,Absolute Entertainment,3,0.05661445555765239
Sports,Agharta Studio,3,0.05661445555765239
Sports,Alpha Unit,3,0.05661445555765239
Sports,American Video Entertainment,3,0.05661445555765239
Sports,Arena Entertainment,3,0.05661445555765239
Sports,Asmik Corp,3,0.05661445555765239
Sports,Athena,3,0.05661445555765239
Sports,Big John Games,3,0.05661445555765239
Sports,Bold Games,3,0.05661445555765239
Sports,Culture Brain,3,0.05661445555765239
Sports,"Destination Software, Inc",3,0.05661445555765239
Sports,Digital Pictures,3,0.05661445555765239
Sports,Electro Brain,3,0.05661445555765239
Sports,Enix,3,0.05661445555765239
Sports,Epoch,3,0.05661445555765239
Sports,Fox Interactive,3,0.05661445555765239
Sports,GTE Entertainment,3,0.05661445555765239
Sports,GameMill Entertainment,3,0.05661445555765239
Sports,HES Interactive,3,0.05661445555765239
Sports,IGS,3,0.05661445555765239
Sports,LEGO Media,3,0.05661445555765239
Sports,MLB Advanced Media,3,0.05661445555765239
Sports,Mad Catz,3,0.05661445555765239
Sports,Magical Company,3,0.05661445555765239
Sports,Marvelous Interactive,3,0.05661445555765239
Sports,Nighthawk Interactive,3,0.05661445555765239
Sports,Nordic Games,3,0.05661445555765239
Sports,Now Production,3,0.05661445555765239
Sports,Ocean,3,0.05661445555765239
Sports,Panasonic Interactive Media,3,0.05661445555765239
Sports,Psyonix,3,0.05661445555765239
Sports,Reef Entertainment,3,0.05661445555765239
Sports,Romstar,3,0.05661445555765239
Sports,Seta Corporation,3,0.05661445555765239
Sports,Skyworks Interactive,3,0.05661445555765239
Sports,SoftMax,3,0.05661445555765239
Sports,Square,3,0.05661445555765239
Sports,Takara Tomy,3,0.05661445555765239
Sports,TecMagik,3,0.05661445555765239
Sports,Tokuma Shoten,3,0.05661445555765239
Sports,Vatical Entertainment,3,0.05661445555765239
Sports,Virtual Toys,3,0.05661445555765239
Sports,WildTangent,3,0.05661445555765239
Sports,WizardWorks,3,0.05661445555765239
Sports,iMackulate Vision Gaming,3,0.05661445555765239
Sports,responDESIGN,3,0.05661445555765239
Sports,AIA,2,0.037742970371768256
Sports,ASCII Media Works,2,0.037742970371768256
Sports,Access Software,2,0.037742970371768256
Sports,Aques,2,0.037742970371768256
Sports,Asmik Ace Entertainment,2,0.037742970371768256
Sports,BAM! Entertainment,2,0.037742970371768256
Sports,Bandai Namco Games,2,0.037742970371768256
Sports,Big Head Games,2,0.037742970371768256
Sports,Blade Interactive,2,0.037742970371768256
Sports,Character Soft,2,0.037742970371768256
Sports,Crystal Dynamics,2,0.037742970371768256
Sports,D3Publisher,2,0.037742970371768256
Sports,Dazz,2,0.037742970371768256
Sports,Dextell Ltd.,2,0.037742970371768256
Sports,Digerati,2,0.037742970371768256
Sports,Dimple Entertainment,2,0.037742970371768256
Sports,Disney Interactive Studios,2,0.037742970371768256
Sports,DotEmu,2,0.037742970371768256
Sports,Easy Day Studios Pty Ltd,2,0.037742970371768256
Sports,FCI,2,0.037742970371768256
Sports,Fathammer,2,0.037742970371768256
Sports,Fuji,2,0.037742970371768256
Sports,GameMill,2,0.037742970371768256
Sports,Gamehastra,2,0.037742970371768256
Sports,GungHo,2,0.037742970371768256
Sports,Head Games,2,0.037742970371768256
Sports,Hearty Robin,2,0.037742970371768256
Sports,Humongous,2,0.037742970371768256
Sports,IE Institute,2,0.037742970371768256
Sports,Incredible Technologies,2,0.037742970371768256
Sports,Intec,2,0.037742970371768256
Sports,Interplay Productions,2,0.037742970371768256
Sports,Joycity,2,0.037742970371768256
Sports,KSS,2,0.037742970371768256
Sports,Kaasa Solution,2,0.037742970371768256
Sports,Kemco,2,0.037742970371768256
Sports,Kiddinx,2,0.037742970371768256
Sports,King Records,2,0.037742970371768256
Sports,LSP Games,2,0.037742970371768256
Sports,Media Entertainment,2,0.037742970371768256
Sports,Media Factory,2,0.037742970371768256
Sports,Milestone,2,0.037742970371768256
Sports,Milton Bradley,2,0.037742970371768256
Sports,Misawa,2,0.037742970371768256
Sports,Mojang,2,0.037742970371768256
Sports,NCS,2,0.037742970371768256
Sports,Navarre Corp,2,0.037742970371768256
Sports,NewKidCo,2,0.037742970371768256
Sports,Nordcurrent,2,0.037742970371768256
Sports,OGPlanet,2,0.037742970371768256
Sports,Parker Bros.,2,0.037742970371768256
Sports,Planeta DeAgostini Interactive,2,0.037742970371768256
Sports,Playlogic Game Factory,2,0.037742970371768256
Sports,Pony Canyon,2,0.037742970371768256
Sports,Red Mile Entertainment,2,0.037742970371768256
Sports,SVG Distribution,2,0.037742970371768256
Sports,Sabec Limited,2,0.037742970371768256
Sports,Sears,2,0.037742970371768256
Sports,Sierra Entertainment,2,0.037742970371768256
Sports,Sports Interactive,2,0.037742970371768256
Sports,Square Enix,2,0.037742970371768256
Sports,Storm City Games,2,0.037742970371768256
Sports,THQ Nordic,2,0.037742970371768256
Sports,Team17 Software,2,0.037742970371768256
Sports,Teyon Entertainment,2,0.037742970371768256
Sports,Time Warner Interactive,2,0.037742970371768256
Sports,Tommo,2,0.037742970371768256
Sports,Tomy Corporation,2,0.037742970371768256
Sports,Turbo Technologies,2,0.037742970371768256
Sports,Valcon Games,2,0.037742970371768256
Sports,ValuSoft,2,0.037742970371768256
Sports,Visco,2,0.037742970371768256
Sports,Xendex,2,0.037742970371768256
Sports,Xicat Interactive,2,0.037742970371768256
Sports,Xseed Games,2,0.037742970371768256
Sports,10TACLE Studios,1,0.018871485185884128
Sports,49Games,1,0.018871485185884128
Sports,989 Sports,1,0.018871485185884128
Sports,A1 Games,1,0.018871485185884128
Sports,AAA,1,0.018871485185884128
Sports,Abylight,1,0.018871485185884128
Sports,"Activision Publishing, Inc.",1,0.018871485185884128
Sports,Activision Value,1,0.018871485185884128
Sports,American Technos,1,0.018871485185884128
Sports,Angel Studios,1,0.018871485185884128
Sports,Ant Workshop,1,0.018871485185884128
Sports,Apollo,1,0.018871485185884128
Sports,Aqua Rouge,1,0.018871485185884128
Sports,Argent,1,0.018871485185884128
Sports,Ascaron Entertainment,1,0.018871485185884128
Sports,Avanquest,1,0.018871485185884128
Sports,Axela,1,0.018871485185884128
Sports,Ballistic,1,0.018871485185884128
Sports,Baudville,1,0.018871485185884128
Sports,Bec,1,0.018871485185884128
Sports,Big Blue Bubble,1,0.018871485185884128
Sports,Binbou Soft,1,0.018871485185884128
Sports,Black Label Games,1,0.018871485185884128
Sports,Blue Byte,1,0.018871485185884128
Sports,Bullet Proof Software,1,0.018871485185884128
Sports,CGE Services Corporation,1,0.018871485185884128
Sports,CSK Research Institute,1,0.018871485185884128
Sports,Camerica,1,0.018871485185884128
Sports,CapDisc,1,0.018871485185884128
Sports,ChunSoft,1,0.018871485185884128
Sports,Cinemaware,1,0.018871485185884128
Sports,Coatsink Software,1,0.018871485185884128
Sports,Codemasters Online,1,0.018871485185884128
Sports,DANGEN Entertainment,1,0.018871485185884128
Sports,DK Games,1,0.018871485185884128
Sports,DTMC,1,0.018871485185884128
Sports,Dark Energy Digital,1,0.018871485185884128
Sports,Datel,1,0.018871485185884128
Sports,Dejobaan Games,1,0.018871485185884128
Sports,Detn8 Games,1,0.018871485185884128
Sports,Digerati Distribution,1,0.018871485185884128
Sports,DigiCube,1,0.018871485185884128
Sports,Digital Kids,1,0.018871485185884128
Sports,Domark Software,1,0.018871485185884128
Sports,Dorart,1,0.018871485185884128
Sports,Dynamix,1,0.018871485185884128
Sports,EA Originals,1,0.018871485185884128
Sports,Encore,1,0.018871485185884128
Sports,Enjoy Gaming,1,0.018871485185884128
Sports,EuroVideo Medien,1,0.018871485185884128
Sports,Evolved Games,1,0.018871485185884128
Sports,FX studio,1,0.018871485185884128
Sports,Fellow Traveller,1,0.018871485185884128
Sports,Five Aces Publishing,1,0.018871485185884128
Sports,Frame Interactive Studio LLC,1,0.018871485185884128
Sports,Frogster Interactive,1,0.018871485185884128
Sports,Fru Blu Games,1,0.018871485185884128
Sports,Fusion Labs,1,0.018871485185884128
Sports,G-Style,1,0.018871485185884128
Sports,G-mode,1,0.018871485185884128
Sports,GN Software,1,0.018871485185884128
Sports,Gambitious,1,0.018871485185884128
Sports,Game Factory,1,0.018871485185884128
Sports,Game Village,1,0.018871485185884128
Sports,Gamebridge,1,0.018871485185884128
Sports,Gamecock,1,0.018871485185884128
Sports,GamersGate,1,0.018871485185884128
Sports,Genki,1,0.018871485185884128
Sports,Giant Margarita,1,0.018871485185884128
Sports,Gizmondo Studios,1,0.018871485185884128
Sports,Glu Mobile Inc.,1,0.018871485185884128
Sports,GolemLabs,1,0.018871485185884128
Sports,Graffiti,1,0.018871485185884128
Sports,Griffin International,1,0.018871485185884128
Sports,Hands-On Entertainment,1,0.018871485185884128
Sports,HeroCraft,1,0.018871485185884128
Sports,High Horse Entertainment,1,0.018871485185884128
Sports,Hip Interactive,1,0.018871485185884128
Sports,Humongous Entertainment,1,0.018871485185884128
Sports,ITL,1,0.018871485185884128
Sports,Ichikawa,1,0.018871485185884128
Sports,Imageworks,1,0.018871485185884128
Sports,Immanitas Entertainment GmbH,1,0.018871485185884128
Sports,In2Games,1,0.018871485185884128
Sports,Innovative Design Software,1,0.018871485185884128
Sports,Interplay Entertainment Corp.,1,0.018871485185884128
Sports,Irem Software Engineering,1,0.018871485185884128
Sports,Ivanovich Games,1,0.018871485185884128
Sports,JV Games Inc.,1,0.018871485185884128
Sports,KID,1,0.018871485185884128
Sports,Kadokawa Shoten,1,0.018871485185884128
Sports,"Kairosoft Co.,Ltd",1,0.018871485185884128
Sports,Kiss,1,0.018871485185884128
Sports,Knowledge Adventure,1,0.018871485185884128
Sports,Left Field Productions,1,0.018871485185884128
Sports,Loren Lemcke,1,0.018871485185884128
Sports,LucasArts,1,0.018871485185884128
Sports,MERJ Media,1,0.018871485185884128
Sports,MTO,1,0.018871485185884128
Sports,Majesco Entertainment,1,0.018871485185884128
Sports,Mandigo,1,0.018871485185884128
Sports,Maximum Family Games,1,0.018871485185884128
Sports,Mc O'River,1,0.018871485185884128
Sports,Media Kite,1,0.018871485185884128
Sports,Media Rings,1,0.018871485185884128
Sports,MediaQuest,1,0.018871485185884128
Sports,"Mentrix Software, Inc.",1,0.018871485185884128
Sports,Merge Games,1,0.018871485185884128
Sports,Micott & Basara Inc.,1,0.018871485185884128
Sports,Micro World,1,0.018871485185884128
Sports,Mid Carolina Media,1,0.018871485185884128
Sports,Midway,1,0.018871485185884128
Sports,Mindstorm Studios,1,0.018871485185884128
Sports,Myth People,1,0.018871485185884128
Sports,Neko Entertainment,1,0.018871485185884128
Sports,Nerjyzed Entertainment,1,0.018871485185884128
Sports,New Star Games,1,0.018871485185884128
Sports,Nichibutsu,1,0.018871485185884128
Sports,Nippon Clary Business,1,0.018871485185884128
Sports,Nippon Telenet,1,0.018871485185884128
Sports,Oculus,1,0.018871485185884128
Sports,OnGames,1,0.018871485185884128
Sports,Pack In Soft,1,0.018871485185884128
Sports,Pack-In-Video,1,0.018871485185884128
Sports,Palcom,1,0.018871485185884128
Sports,Pinnacle,1,0.018871485185884128
Sports,PixelStorm,1,0.018871485185884128
Sports,Play It,1,0.018871485185884128
Sports,Proletariat Inc.,1,0.018871485185884128
Sports,Psyonix Studios,1,0.018871485185884128
Sports,Quest,1,0.018871485185884128
Sports,Rage Software,1,0.018871485185884128
Sports,Razorsoft,1,0.018871485185884128
Sports,RedLynx,1,0.018871485185884128
Sports,Renegade,1,0.018871485185884128
Sports,Renovation,1,0.018871485185884128
Sports,Riverhillsoft,1,0.018871485185884128
Sports,Rocket Company,1,0.018871485185884128
Sports,SAT-BOX,1,0.018871485185884128
Sports,SCi,1,0.018871485185884128
Sports,Saber Interactive,1,0.018871485185884128
Sports,Sage's Creation,1,0.018871485185884128
Sports,Saurus,1,0.018871485185884128
Sports,Sealost Interactive LLC,1,0.018871485185884128
Sports,Seika,1,0.018871485185884128
Sports,Serene,1,0.018871485185884128
Sports,Shangri-La,1,0.018871485185884128
Sports,Shin'en,1,0.018871485185884128
Sports,Shogakukan,1,0.018871485185884128
Sports,Shouei,1,0.018871485185884128
Sports,Sidebar Games,1,0.018871485185884128
Sports,Sidhe Interactive,1,0.018871485185884128
Sports,Sierra Online,1,0.018871485185884128
Sports,Sims,1,0.018871485185884128
Sports,Soft Bank,1,0.018871485185884128
Sports,Sonalysts,1,0.018871485185884128
Sports,Sony Online Entertainment,1,0.018871485185884128
Sports,StarHill,1,0.018871485185884128
Sports,Stardock,1,0.018871485185884128
Sports,Strategic Simulations,1,0.018871485185884128
Sports,Summitsoft,1,0.018871485185884128
Sports,Summitsoft Entertainment,1,0.018871485185884128
Sports,Swing! Entertainment,1,0.018871485185884128
Sports,System 3 Arcade Software,1,0.018871485185884128
Sports,TDK Mediactive,1,0.018871485185884128
Sports,TOHO,1,0.018871485185884128
Sports,Tamsoft,1,0.018871485185884128
Sports,Team17 Digital Ltd,1,0.018871485185884128
Sports,Tec Toy,1,0.018871485185884128
Sports,Telstar,1,0.018871485185884128
Sports,Toplitz Productions,1,0.018871485185884128
Sports,Tribute Games,1,0.018871485185884128
Sports,Triffix,1,0.018871485185884128
Sports,Triniti Interactive,1,0.018871485185884128
Sports,UEP Systems,1,0.018871485185884128
Sports,Universal Interactive,1,0.018871485185884128
Sports,VR Sports,1,0.018871485185884128
Sports,Vap,1,0.018871485185884128
Sports,Video System,1,0.018871485185884128
Sports,Vir2L Studios,1,0.018871485185884128
Sports,Virtual Play Games,1,0.018871485185884128
Sports,Vise,1,0.018871485185884128
Sports,Viva Media,1,0.018871485185884128
Sports,Wave,1,0.018871485185884128
Sports,Williams Entertainment,1,0.018871485185884128
Sports,Winter Wolves Game Studio,1,0.018871485185884128
Sports,Yuke's,1,0.018871485185884128
Sports,Yutaka,1,0.018871485185884128
Sports,eGames,1,0.018871485185884128
Strategy,KOEI,188,5.833074775054297
Strategy,Sega,103,3.195780328886131
Strategy,Electronic Arts,100,3.102699348433137
Strategy,Paradox Interactive,97,3.0096183679801425
Strategy,Microsoft,72,2.2339435308718585
Strategy,Ubisoft,71,2.202916537387527
Strategy,Bandai,62,1.923673596028545
Strategy,Nintendo,58,1.7995656220912193
Strategy,Banpresto,52,1.6134036611852314
Strategy,Atari,51,1.5823766677008997
Strategy,2K Games,47,1.4582686937635743
Strategy,Strategy First,47,1.4582686937635743
Strategy,Konami,46,1.427241700279243
Strategy,THQ,46,1.427241700279243
Strategy,Activision,45,1.3962147067949116
Strategy,Sony Computer Entertainment,37,1.1479987589202605
Strategy,Namco Bandai,33,1.023890784982935
Strategy,Microprose,32,0.9928637914986037
Strategy,Tecmo Koei,32,0.9928637914986037
Strategy,Sierra Entertainment,30,0.9308098045299411
Strategy,CDV Software Entertainment,28,0.8687558175612783
Strategy,SSI,28,0.8687558175612783
Strategy,Hudson Soft,27,0.8377288240769468
Strategy,Microsoft Game Studios,27,0.8377288240769468
Strategy,Square Enix,27,0.8377288240769468
Strategy,Eidos Interactive,26,0.8067018305926157
Strategy,System Soft,26,0.8067018305926157
Strategy,D3 Publisher,25,0.7756748371082842
Strategy,Kalypso Media,24,0.7446478436239529
Strategy,Interplay,23,0.7136208501396215
Strategy,Virgin Interactive,23,0.7136208501396215
Strategy,LucasArts,22,0.6825938566552902
Strategy,NCS,22,0.6825938566552902
Strategy,Blizzard Entertainment,19,0.589512876202296
Strategy,Atlus,18,0.5584858827179646
Strategy,DreamCatcher Interactive,18,0.5584858827179646
Strategy,Koei Tecmo,18,0.5584858827179646
Strategy,TalonSoft,18,0.5584858827179646
Strategy,3DO,17,0.5274588892336333
Strategy,JoWood Productions,17,0.5274588892336333
Strategy,Matrix Games,17,0.5274588892336333
Strategy,Gathering of Developers,16,0.49643189574930185
Strategy,Kalypso,16,0.49643189574930185
Strategy,Mindscape,16,0.49643189574930185
Strategy,THQ Nordic,16,0.49643189574930185
Strategy,Global Star Software,15,0.46540490226497055
Strategy,Take-Two Interactive,15,0.46540490226497055
Strategy,Deep Silver,14,0.43437790878063914
Strategy,GT Interactive,14,0.43437790878063914
Strategy,Microsoft Studios,14,0.43437790878063914
Strategy,Namco Bandai Games,14,0.43437790878063914
Strategy,Strategic Simulations,13,0.40335091529630784
Strategy,NEC Interchannel,12,0.37232392181197643
Strategy,Namco,12,0.37232392181197643
Strategy,Infogrames,11,0.3412969283276451
Strategy,Ocean,11,0.3412969283276451
Strategy,Slitherine Software,11,0.3412969283276451
Strategy,Stardock,11,0.3412969283276451
Strategy,Westwood Studios,11,0.3412969283276451
Strategy,Wizards of the Coast,11,0.3412969283276451
Strategy,ArtDink,10,0.31026993484331367
Strategy,Broccoli,10,0.31026993484331367
Strategy,Capcom,10,0.31026993484331367
Strategy,J-Wing,10,0.31026993484331367
Strategy,Hasbro Interactive,9,0.2792429413589823
Strategy,Jaleco,9,0.2792429413589823
Strategy,Takara,9,0.2792429413589823
Strategy,ValuSoft,9,0.2792429413589823
Strategy,Viva Media,9,0.2792429413589823
Strategy,Acclaim Entertainment,8,0.24821594787465093
Strategy,Ascaron Entertainment,8,0.24821594787465093
Strategy,Aspyr,8,0.24821594787465093
Strategy,Bethesda Softworks,8,0.24821594787465093
Strategy,Culture Brain,8,0.24821594787465093
Strategy,Focus Home Interactive,8,0.24821594787465093
Strategy,MTO,8,0.24821594787465093
Strategy,NIS America,8,0.24821594787465093
Strategy,Naarassusi Publisher,8,0.24821594787465093
Strategy,Nippon Ichi Software,8,0.24821594787465093
Strategy,Battlefront.com,7,0.21718895439031957
Strategy,Encore,7,0.21718895439031957
Strategy,Jetdogs Studios,7,0.21718895439031957
Strategy,Majesco,7,0.21718895439031957
Strategy,PopCap Games,7,0.21718895439031957
Strategy,Riot Games,7,0.21718895439031957
Strategy,Team17 Digital Ltd,7,0.21718895439031957
Strategy,Xbox Game Studios,7,0.21718895439031957
Strategy,1C Company,6,0.18616196090598822
Strategy,ASNetworks,6,0.18616196090598822
Strategy,Blue Byte,6,0.18616196090598822
Strategy,CIRCLE Entertainment,6,0.18616196090598822
Strategy,Crave Entertainment,6,0.18616196090598822
Strategy,Empire Interactive,6,0.18616196090598822
Strategy,Koch Media,6,0.18616196090598822
Strategy,LEGO Media,6,0.18616196090598822
Strategy,League of Geeks,6,0.18616196090598822
Strategy,Mattel Electronics,6,0.18616196090598822
Strategy,Nokia,6,0.18616196090598822
Strategy,Nordic Games,6,0.18616196090598822
Strategy,Soedesco,6,0.18616196090598822
Strategy,Sony Online Entertainment,6,0.18616196090598822
Strategy,Square,6,0.18616196090598822
Strategy,TDK Core,6,0.18616196090598822
Strategy,Tomy Corporation,6,0.18616196090598822
Strategy,Toshiba EMI,6,0.18616196090598822
Strategy,Tri Synergy,6,0.18616196090598822
Strategy,Ving,6,0.18616196090598822
Strategy,11 bit studios,5,0.15513496742165683
Strategy,Accolade,5,0.15513496742165683
Strategy,Arcade Distillery,5,0.15513496742165683
Strategy,Broderbund,5,0.15513496742165683
Strategy,Bungie Software,5,0.15513496742165683
Strategy,CyberFront,5,0.15513496742165683
Strategy,Enlight,5,0.15513496742165683
Strategy,FuRyu Corporation,5,0.15513496742165683
Strategy,GamersGate,5,0.15513496742165683
Strategy,Iceberg Interactive,5,0.15513496742165683
Strategy,Imagineer,5,0.15513496742165683
Strategy,Interactive Magic,5,0.15513496742165683
Strategy,Irem Software Engineering,5,0.15513496742165683
Strategy,Lighthouse Interactive,5,0.15513496742165683
Strategy,Mumbo Jumbo,5,0.15513496742165683
Strategy,NinjaBee,5,0.15513496742165683
Strategy,Sammy Corporation,5,0.15513496742165683
Strategy,Shrapnel Games,5,0.15513496742165683
Strategy,Sierra Online,5,0.15513496742165683
Strategy,Tasuke,5,0.15513496742165683
Strategy,Team17 Software,5,0.15513496742165683
Strategy,Versus Evil,5,0.15513496742165683
Strategy,Wastelands Interactive,5,0.15513496742165683
Strategy,505 Games,4,0.12410797393732546
Strategy,ASCII Entertainment,4,0.12410797393732546
Strategy,Agetec,4,0.12410797393732546
Strategy,Aksys Games,4,0.12410797393732546
Strategy,Anarchy Enterprises,4,0.12410797393732546
Strategy,Arc System Works,4,0.12410797393732546
Strategy,Asmodee Digital,4,0.12410797393732546
Strategy,Bandai Namco Entertainment,4,0.12410797393732546
Strategy,Bandai Namco Games,4,0.12410797393732546
Strategy,Chucklefish,4,0.12410797393732546
Strategy,Codemasters,4,0.12410797393732546
Strategy,Crunching Koalas,4,0.12410797393732546
Strategy,DTP Entertainment,4,0.12410797393732546
Strategy,Daedalic Entertainment,4,0.12410797393732546
Strategy,DigiToys,4,0.12410797393732546
Strategy,EXOR Studios,4,0.12410797393732546
Strategy,En Masse Entertainment,4,0.12410797393732546
Strategy,Fishtank Interactive,4,0.12410797393732546
Strategy,Funcom,4,0.12410797393732546
Strategy,Human Entertainment,4,0.12410797393732546
Strategy,Kemco,4,0.12410797393732546
Strategy,KillHouse Games,4,0.12410797393732546
Strategy,Mechabit,4,0.12410797393732546
Strategy,Mega Crit Games,4,0.12410797393732546
Strategy,Melbourne House,4,0.12410797393732546
Strategy,Merge Games,4,0.12410797393732546
Strategy,Micronet,4,0.12410797393732546
Strategy,Midas Interactive Entertainment,4,0.12410797393732546
Strategy,Modus Games,4,0.12410797393732546
Strategy,NEC,4,0.12410797393732546
Strategy,New World Computing,4,0.12410797393732546
Strategy,Phoenix Games,4,0.12410797393732546
Strategy,SMG Studio,4,0.12410797393732546
Strategy,Software Toolworks,4,0.12410797393732546
Strategy,SouthPeak Interactive,4,0.12410797393732546
Strategy,Taito,4,0.12410797393732546
Strategy,VU Games,4,0.12410797393732546
Strategy,Wargaming.net,4,0.12410797393732546
Strategy,Yanoman,4,0.12410797393732546
Strategy,17-Bit,3,0.09308098045299411
Strategy,1C Entertainment,3,0.09308098045299411
Strategy,Black Bean Games,3,0.09308098045299411
Strategy,Bottom Up,3,0.09308098045299411
Strategy,Buka Entertainment,3,0.09308098045299411
Strategy,Chilled Mouse,3,0.09308098045299411
Strategy,Crystal Dynamics,3,0.09308098045299411
Strategy,DQ Team,3,0.09308098045299411
Strategy,Electronic Arts Victor,3,0.09308098045299411
Strategy,Epoch,3,0.09308098045299411
Strategy,Evil Twin Artworks,3,0.09308098045299411
Strategy,Forever Entertainment S.A.,3,0.09308098045299411
Strategy,Gearbox Software,3,0.09308098045299411
Strategy,Genki,3,0.09308098045299411
Strategy,Global A Entertainment,3,0.09308098045299411
Strategy,Hammer Labs,3,0.09308098045299411
Strategy,Hi Tech Expressions,3,0.09308098045299411
Strategy,I'Max,3,0.09308098045299411
Strategy,Ilusis Interactive Graphics,3,0.09308098045299411
Strategy,Independent,3,0.09308098045299411
Strategy,InnoGames,3,0.09308098045299411
